pair_id,sentence,type,pronoun,preferred,noun,verb
0,Michael owned a dog ||| . The dog  ||| had a long tail.,negation,0,1,dog,own
5152,Chris donated a motorcycle ||| . The motorcycle  ||| could seat multiple people.,negation,0,1,motorcycle,donate
5152,Chris didn't donate a motorcycle ||| . The motorcycle  ||| could seat multiple people.,negation,0,0,motorcycle,donate
5153,Chris donated a motorcycle ||| . It  ||| could seat multiple people.,negation,1,1,motorcycle,donate
5153,Chris didn't donate a motorcycle ||| . It  ||| could seat multiple people.,negation,1,0,motorcycle,donate
5154,Mary donated a motorcycle ||| . The motorcycle  ||| required a special cable.,negation,0,1,motorcycle,donate
5154,Mary didn't donate a motorcycle ||| . The motorcycle  ||| required a special cable.,negation,0,0,motorcycle,donate
5155,Mary donated a motorcycle ||| . It  ||| required a special cable.,negation,1,1,motorcycle,donate
5155,Mary didn't donate a motorcycle ||| . It  ||| required a special cable.,negation,1,0,motorcycle,donate
5156,Mary donated a motorcycle ||| . The motorcycle  ||| emitted lots of greenhouse gases.,negation,0,1,motorcycle,donate
5156,Mary didn't donate a motorcycle ||| . The motorcycle  ||| emitted lots of greenhouse gases.,negation,0,0,motorcycle,donate
5157,Mary donated a motorcycle ||| . It  ||| emitted lots of greenhouse gases.,negation,1,1,motorcycle,donate
5157,Mary didn't donate a motorcycle ||| . It  ||| emitted lots of greenhouse gases.,negation,1,0,motorcycle,donate
5158,Sarah donated a motorcycle ||| . The motorcycle  ||| made squeaky noises.,negation,0,1,motorcycle,donate
5158,Sarah didn't donate a motorcycle ||| . The motorcycle  ||| made squeaky noises.,negation,0,0,motorcycle,donate
5159,Sarah donated a motorcycle ||| . It  ||| made squeaky noises.,negation,1,1,motorcycle,donate
5159,Sarah didn't donate a motorcycle ||| . It  ||| made squeaky noises.,negation,1,0,motorcycle,donate
5160,Linda repaired a motorcycle ||| . The motorcycle  ||| was blue.,negation,0,1,motorcycle,repair
5160,Linda didn't repair a motorcycle ||| . The motorcycle  ||| was blue.,negation,0,0,motorcycle,repair
5161,Linda repaired a motorcycle ||| . It  ||| was blue.,negation,1,1,motorcycle,repair
5161,Linda didn't repair a motorcycle ||| . It  ||| was blue.,negation,1,0,motorcycle,repair
5162,Thomas repaired a motorcycle ||| . The motorcycle  ||| was fast.,negation,0,1,motorcycle,repair
5162,Thomas didn't repair a motorcycle ||| . The motorcycle  ||| was fast.,negation,0,0,motorcycle,repair
5163,Thomas repaired a motorcycle ||| . It  ||| was fast.,negation,1,1,motorcycle,repair
5163,Thomas didn't repair a motorcycle ||| . It  ||| was fast.,negation,1,0,motorcycle,repair
5164,Karen repaired a motorcycle ||| . The motorcycle  ||| was slow.,negation,0,1,motorcycle,repair
5164,Karen didn't repair a motorcycle ||| . The motorcycle  ||| was slow.,negation,0,0,motorcycle,repair
5165,Karen repaired a motorcycle ||| . It  ||| was slow.,negation,1,1,motorcycle,repair
5165,Karen didn't repair a motorcycle ||| . It  ||| was slow.,negation,1,0,motorcycle,repair
5166,Richard repaired a motorcycle ||| . The motorcycle  ||| was eco-friendly.,negation,0,1,motorcycle,repair
5166,Richard didn't repair a motorcycle ||| . The motorcycle  ||| was eco-friendly.,negation,0,0,motorcycle,repair
5167,Richard repaired a motorcycle ||| . It  ||| was eco-friendly.,negation,1,1,motorcycle,repair
5167,Richard didn't repair a motorcycle ||| . It  ||| was eco-friendly.,negation,1,0,motorcycle,repair
5168,David repaired a motorcycle ||| . The motorcycle  ||| was expensive.,negation,0,1,motorcycle,repair
5168,David didn't repair a motorcycle ||| . The motorcycle  ||| was expensive.,negation,0,0,motorcycle,repair
5169,David repaired a motorcycle ||| . It  ||| was expensive.,negation,1,1,motorcycle,repair
5169,David didn't repair a motorcycle ||| . It  ||| was expensive.,negation,1,0,motorcycle,repair
5170,Thomas repaired a motorcycle ||| . The motorcycle  ||| had a flat tire.,negation,0,1,motorcycle,repair
5170,Thomas didn't repair a motorcycle ||| . The motorcycle  ||| had a flat tire.,negation,0,0,motorcycle,repair
5171,Thomas repaired a motorcycle ||| . It  ||| had a flat tire.,negation,1,1,motorcycle,repair
5171,Thomas didn't repair a motorcycle ||| . It  ||| had a flat tire.,negation,1,0,motorcycle,repair
5172,Elizabeth repaired a motorcycle ||| . The motorcycle  ||| could seat multiple people.,negation,0,1,motorcycle,repair
5172,Elizabeth didn't repair a motorcycle ||| . The motorcycle  ||| could seat multiple people.,negation,0,0,motorcycle,repair
5173,Elizabeth repaired a motorcycle ||| . It  ||| could seat multiple people.,negation,1,1,motorcycle,repair
5173,Elizabeth didn't repair a motorcycle ||| . It  ||| could seat multiple people.,negation,1,0,motorcycle,repair
5174,Michael repaired a motorcycle ||| . The motorcycle  ||| required a special cable.,negation,0,1,motorcycle,repair
5174,Michael didn't repair a motorcycle ||| . The motorcycle  ||| required a special cable.,negation,0,0,motorcycle,repair
5175,Michael repaired a motorcycle ||| . It  ||| required a special cable.,negation,1,1,motorcycle,repair
5175,Michael didn't repair a motorcycle ||| . It  ||| required a special cable.,negation,1,0,motorcycle,repair
5176,Mary repaired a motorcycle ||| . The motorcycle  ||| emitted lots of greenhouse gases.,negation,0,1,motorcycle,repair
5176,Mary didn't repair a motorcycle ||| . The motorcycle  ||| emitted lots of greenhouse gases.,negation,0,0,motorcycle,repair
5177,Mary repaired a motorcycle ||| . It  ||| emitted lots of greenhouse gases.,negation,1,1,motorcycle,repair
5177,Mary didn't repair a motorcycle ||| . It  ||| emitted lots of greenhouse gases.,negation,1,0,motorcycle,repair
5178,Michael repaired a motorcycle ||| . The motorcycle  ||| made squeaky noises.,negation,0,1,motorcycle,repair
5178,Michael didn't repair a motorcycle ||| . The motorcycle  ||| made squeaky noises.,negation,0,0,motorcycle,repair
5179,Michael repaired a motorcycle ||| . It  ||| made squeaky noises.,negation,1,1,motorcycle,repair
5179,Michael didn't repair a motorcycle ||| . It  ||| made squeaky noises.,negation,1,0,motorcycle,repair
5180,Bob ruined a motorcycle ||| . The motorcycle  ||| was blue.,negation,0,1,motorcycle,ruin
5180,Bob didn't ruin a motorcycle ||| . The motorcycle  ||| was blue.,negation,0,0,motorcycle,ruin
5181,Bob ruined a motorcycle ||| . It  ||| was blue.,negation,1,1,motorcycle,ruin
5181,Bob didn't ruin a motorcycle ||| . It  ||| was blue.,negation,1,0,motorcycle,ruin
5182,David ruined a motorcycle ||| . The motorcycle  ||| was fast.,negation,0,1,motorcycle,ruin
5182,David didn't ruin a motorcycle ||| . The motorcycle  ||| was fast.,negation,0,0,motorcycle,ruin
5183,David ruined a motorcycle ||| . It  ||| was fast.,negation,1,1,motorcycle,ruin
5183,David didn't ruin a motorcycle ||| . It  ||| was fast.,negation,1,0,motorcycle,ruin
5184,Karen ruined a motorcycle ||| . The motorcycle  ||| was slow.,negation,0,1,motorcycle,ruin
5184,Karen didn't ruin a motorcycle ||| . The motorcycle  ||| was slow.,negation,0,0,motorcycle,ruin
5185,Karen ruined a motorcycle ||| . It  ||| was slow.,negation,1,1,motorcycle,ruin
5185,Karen didn't ruin a motorcycle ||| . It  ||| was slow.,negation,1,0,motorcycle,ruin
5186,Joseph ruined a motorcycle ||| . The motorcycle  ||| was eco-friendly.,negation,0,1,motorcycle,ruin
5186,Joseph didn't ruin a motorcycle ||| . The motorcycle  ||| was eco-friendly.,negation,0,0,motorcycle,ruin
5187,Joseph ruined a motorcycle ||| . It  ||| was eco-friendly.,negation,1,1,motorcycle,ruin
5187,Joseph didn't ruin a motorcycle ||| . It  ||| was eco-friendly.,negation,1,0,motorcycle,ruin
5188,Jessica ruined a motorcycle ||| . The motorcycle  ||| was expensive.,negation,0,1,motorcycle,ruin
5188,Jessica didn't ruin a motorcycle ||| . The motorcycle  ||| was expensive.,negation,0,0,motorcycle,ruin
5189,Jessica ruined a motorcycle ||| . It  ||| was expensive.,negation,1,1,motorcycle,ruin
5189,Jessica didn't ruin a motorcycle ||| . It  ||| was expensive.,negation,1,0,motorcycle,ruin
5190,Karen ruined a motorcycle ||| . The motorcycle  ||| had a flat tire.,negation,0,1,motorcycle,ruin
5190,Karen didn't ruin a motorcycle ||| . The motorcycle  ||| had a flat tire.,negation,0,0,motorcycle,ruin
5191,Karen ruined a motorcycle ||| . It  ||| had a flat tire.,negation,1,1,motorcycle,ruin
5191,Karen didn't ruin a motorcycle ||| . It  ||| had a flat tire.,negation,1,0,motorcycle,ruin
5192,Mary ruined a motorcycle ||| . The motorcycle  ||| could seat multiple people.,negation,0,1,motorcycle,ruin
5192,Mary didn't ruin a motorcycle ||| . The motorcycle  ||| could seat multiple people.,negation,0,0,motorcycle,ruin
5193,Mary ruined a motorcycle ||| . It  ||| could seat multiple people.,negation,1,1,motorcycle,ruin
5193,Mary didn't ruin a motorcycle ||| . It  ||| could seat multiple people.,negation,1,0,motorcycle,ruin
5194,Chris ruined a motorcycle ||| . The motorcycle  ||| required a special cable.,negation,0,1,motorcycle,ruin
5194,Chris didn't ruin a motorcycle ||| . The motorcycle  ||| required a special cable.,negation,0,0,motorcycle,ruin
5195,Chris ruined a motorcycle ||| . It  ||| required a special cable.,negation,1,1,motorcycle,ruin
5195,Chris didn't ruin a motorcycle ||| . It  ||| required a special cable.,negation,1,0,motorcycle,ruin
5196,Joseph ruined a motorcycle ||| . The motorcycle  ||| emitted lots of greenhouse gases.,negation,0,1,motorcycle,ruin
5196,Joseph didn't ruin a motorcycle ||| . The motorcycle  ||| emitted lots of greenhouse gases.,negation,0,0,motorcycle,ruin
5197,Joseph ruined a motorcycle ||| . It  ||| emitted lots of greenhouse gases.,negation,1,1,motorcycle,ruin
5197,Joseph didn't ruin a motorcycle ||| . It  ||| emitted lots of greenhouse gases.,negation,1,0,motorcycle,ruin
5198,Chris ruined a motorcycle ||| . The motorcycle  ||| made squeaky noises.,negation,0,1,motorcycle,ruin
5198,Chris didn't ruin a motorcycle ||| . The motorcycle  ||| made squeaky noises.,negation,0,0,motorcycle,ruin
5199,Chris ruined a motorcycle ||| . It  ||| made squeaky noises.,negation,1,1,motorcycle,ruin
5199,Chris didn't ruin a motorcycle ||| . It  ||| made squeaky noises.,negation,1,0,motorcycle,ruin
5200,Karen bought a convertible ||| . The convertible  ||| was blue.,negation,0,1,convertible,buy
5200,Karen didn't buy a convertible ||| . The convertible  ||| was blue.,negation,0,0,convertible,buy
5201,Karen bought a convertible ||| . It  ||| was blue.,negation,1,1,convertible,buy
5201,Karen didn't buy a convertible ||| . It  ||| was blue.,negation,1,0,convertible,buy
5202,Barbara bought a convertible ||| . The convertible  ||| was fast.,negation,0,1,convertible,buy
5202,Barbara didn't buy a convertible ||| . The convertible  ||| was fast.,negation,0,0,convertible,buy
5203,Barbara bought a convertible ||| . It  ||| was fast.,negation,1,1,convertible,buy
5203,Barbara didn't buy a convertible ||| . It  ||| was fast.,negation,1,0,convertible,buy
5204,Bob bought a convertible ||| . The convertible  ||| was slow.,negation,0,1,convertible,buy
5204,Bob didn't buy a convertible ||| . The convertible  ||| was slow.,negation,0,0,convertible,buy
5205,Bob bought a convertible ||| . It  ||| was slow.,negation,1,1,convertible,buy
5205,Bob didn't buy a convertible ||| . It  ||| was slow.,negation,1,0,convertible,buy
5206,James bought a convertible ||| . The convertible  ||| was eco-friendly.,negation,0,1,convertible,buy
5206,James didn't buy a convertible ||| . The convertible  ||| was eco-friendly.,negation,0,0,convertible,buy
5207,James bought a convertible ||| . It  ||| was eco-friendly.,negation,1,1,convertible,buy
5207,James didn't buy a convertible ||| . It  ||| was eco-friendly.,negation,1,0,convertible,buy
5208,Thomas bought a convertible ||| . The convertible  ||| was expensive.,negation,0,1,convertible,buy
5208,Thomas didn't buy a convertible ||| . The convertible  ||| was expensive.,negation,0,0,convertible,buy
5209,Thomas bought a convertible ||| . It  ||| was expensive.,negation,1,1,convertible,buy
5209,Thomas didn't buy a convertible ||| . It  ||| was expensive.,negation,1,0,convertible,buy
5210,Sarah bought a convertible ||| . The convertible  ||| had a flat tire.,negation,0,1,convertible,buy
5210,Sarah didn't buy a convertible ||| . The convertible  ||| had a flat tire.,negation,0,0,convertible,buy
5211,Sarah bought a convertible ||| . It  ||| had a flat tire.,negation,1,1,convertible,buy
5211,Sarah didn't buy a convertible ||| . It  ||| had a flat tire.,negation,1,0,convertible,buy
5212,David bought a convertible ||| . The convertible  ||| could seat multiple people.,negation,0,1,convertible,buy
5212,David didn't buy a convertible ||| . The convertible  ||| could seat multiple people.,negation,0,0,convertible,buy
5213,David bought a convertible ||| . It  ||| could seat multiple people.,negation,1,1,convertible,buy
5213,David didn't buy a convertible ||| . It  ||| could seat multiple people.,negation,1,0,convertible,buy
5214,Thomas bought a convertible ||| . The convertible  ||| required a special cable.,negation,0,1,convertible,buy
5214,Thomas didn't buy a convertible ||| . The convertible  ||| required a special cable.,negation,0,0,convertible,buy
5215,Thomas bought a convertible ||| . It  ||| required a special cable.,negation,1,1,convertible,buy
5215,Thomas didn't buy a convertible ||| . It  ||| required a special cable.,negation,1,0,convertible,buy
5216,Linda bought a convertible ||| . The convertible  ||| emitted lots of greenhouse gases.,negation,0,1,convertible,buy
5216,Linda didn't buy a convertible ||| . The convertible  ||| emitted lots of greenhouse gases.,negation,0,0,convertible,buy
5217,Linda bought a convertible ||| . It  ||| emitted lots of greenhouse gases.,negation,1,1,convertible,buy
5217,Linda didn't buy a convertible ||| . It  ||| emitted lots of greenhouse gases.,negation,1,0,convertible,buy
5218,Susan bought a convertible ||| . The convertible  ||| made squeaky noises.,negation,0,1,convertible,buy
5218,Susan didn't buy a convertible ||| . The convertible  ||| made squeaky noises.,negation,0,0,convertible,buy
5219,Susan bought a convertible ||| . It  ||| made squeaky noises.,negation,1,1,convertible,buy
5219,Susan didn't buy a convertible ||| . It  ||| made squeaky noises.,negation,1,0,convertible,buy
5220,Michael rented a convertible ||| . The convertible  ||| was blue.,negation,0,1,convertible,rent
5220,Michael didn't rent a convertible ||| . The convertible  ||| was blue.,negation,0,0,convertible,rent
5221,Michael rented a convertible ||| . It  ||| was blue.,negation,1,1,convertible,rent
5221,Michael didn't rent a convertible ||| . It  ||| was blue.,negation,1,0,convertible,rent
5222,Karen rented a convertible ||| . The convertible  ||| was fast.,negation,0,1,convertible,rent
5222,Karen didn't rent a convertible ||| . The convertible  ||| was fast.,negation,0,0,convertible,rent
5223,Karen rented a convertible ||| . It  ||| was fast.,negation,1,1,convertible,rent
5223,Karen didn't rent a convertible ||| . It  ||| was fast.,negation,1,0,convertible,rent
5224,John rented a convertible ||| . The convertible  ||| was slow.,negation,0,1,convertible,rent
5224,John didn't rent a convertible ||| . The convertible  ||| was slow.,negation,0,0,convertible,rent
5225,John rented a convertible ||| . It  ||| was slow.,negation,1,1,convertible,rent
5225,John didn't rent a convertible ||| . It  ||| was slow.,negation,1,0,convertible,rent
5226,Susan rented a convertible ||| . The convertible  ||| was eco-friendly.,negation,0,1,convertible,rent
5226,Susan didn't rent a convertible ||| . The convertible  ||| was eco-friendly.,negation,0,0,convertible,rent
5227,Susan rented a convertible ||| . It  ||| was eco-friendly.,negation,1,1,convertible,rent
5227,Susan didn't rent a convertible ||| . It  ||| was eco-friendly.,negation,1,0,convertible,rent
5228,Susan rented a convertible ||| . The convertible  ||| was expensive.,negation,0,1,convertible,rent
5228,Susan didn't rent a convertible ||| . The convertible  ||| was expensive.,negation,0,0,convertible,rent
5229,Susan rented a convertible ||| . It  ||| was expensive.,negation,1,1,convertible,rent
5229,Susan didn't rent a convertible ||| . It  ||| was expensive.,negation,1,0,convertible,rent
5230,Karen rented a convertible ||| . The convertible  ||| had a flat tire.,negation,0,1,convertible,rent
5230,Karen didn't rent a convertible ||| . The convertible  ||| had a flat tire.,negation,0,0,convertible,rent
5231,Karen rented a convertible ||| . It  ||| had a flat tire.,negation,1,1,convertible,rent
5231,Karen didn't rent a convertible ||| . It  ||| had a flat tire.,negation,1,0,convertible,rent
5232,Richard rented a convertible ||| . The convertible  ||| could seat multiple people.,negation,0,1,convertible,rent
5232,Richard didn't rent a convertible ||| . The convertible  ||| could seat multiple people.,negation,0,0,convertible,rent
5233,Richard rented a convertible ||| . It  ||| could seat multiple people.,negation,1,1,convertible,rent
