pair_id,sentence,type,pronoun,preferred,noun,verb
0,Michael owned a dog |||  and the dog  ||| had a long tail.,negation,0,1,dog,own
4278,Susan didn't lease a van |||  and the van  ||| made squeaky noises.,negation,0,0,van,lease
4279,Susan leased a van |||  and it  ||| made squeaky noises.,negation,1,1,van,lease
4279,Susan didn't lease a van |||  and it  ||| made squeaky noises.,negation,1,0,van,lease
4280,Linda acquired a van |||  and the van  ||| was blue.,negation,0,1,van,aquire
4280,Linda didn't acquire a van |||  and the van  ||| was blue.,negation,0,0,van,aquire
4281,Linda acquired a van |||  and it  ||| was blue.,negation,1,1,van,aquire
4281,Linda didn't acquire a van |||  and it  ||| was blue.,negation,1,0,van,aquire
4282,John acquired a van |||  and the van  ||| was fast.,negation,0,1,van,aquire
4282,John didn't acquire a van |||  and the van  ||| was fast.,negation,0,0,van,aquire
4283,John acquired a van |||  and it  ||| was fast.,negation,1,1,van,aquire
4283,John didn't acquire a van |||  and it  ||| was fast.,negation,1,0,van,aquire
4284,Bob acquired a van |||  and the van  ||| was slow.,negation,0,1,van,aquire
4284,Bob didn't acquire a van |||  and the van  ||| was slow.,negation,0,0,van,aquire
4285,Bob acquired a van |||  and it  ||| was slow.,negation,1,1,van,aquire
4285,Bob didn't acquire a van |||  and it  ||| was slow.,negation,1,0,van,aquire
4286,Barbara acquired a van |||  and the van  ||| was eco-friendly.,negation,0,1,van,aquire
4286,Barbara didn't acquire a van |||  and the van  ||| was eco-friendly.,negation,0,0,van,aquire
4287,Barbara acquired a van |||  and it  ||| was eco-friendly.,negation,1,1,van,aquire
4287,Barbara didn't acquire a van |||  and it  ||| was eco-friendly.,negation,1,0,van,aquire
4288,Karen acquired a van |||  and the van  ||| was expensive.,negation,0,1,van,aquire
4288,Karen didn't acquire a van |||  and the van  ||| was expensive.,negation,0,0,van,aquire
4289,Karen acquired a van |||  and it  ||| was expensive.,negation,1,1,van,aquire
4289,Karen didn't acquire a van |||  and it  ||| was expensive.,negation,1,0,van,aquire
4290,Susan acquired a van |||  and the van  ||| had a flat tire.,negation,0,1,van,aquire
4290,Susan didn't acquire a van |||  and the van  ||| had a flat tire.,negation,0,0,van,aquire
4291,Susan acquired a van |||  and it  ||| had a flat tire.,negation,1,1,van,aquire
4291,Susan didn't acquire a van |||  and it  ||| had a flat tire.,negation,1,0,van,aquire
4292,Mary acquired a van |||  and the van  ||| could seat multiple people.,negation,0,1,van,aquire
4292,Mary didn't acquire a van |||  and the van  ||| could seat multiple people.,negation,0,0,van,aquire
4293,Mary acquired a van |||  and it  ||| could seat multiple people.,negation,1,1,van,aquire
4293,Mary didn't acquire a van |||  and it  ||| could seat multiple people.,negation,1,0,van,aquire
4294,Jennifer acquired a van |||  and the van  ||| required a special cable.,negation,0,1,van,aquire
4294,Jennifer didn't acquire a van |||  and the van  ||| required a special cable.,negation,0,0,van,aquire
4295,Jennifer acquired a van |||  and it  ||| required a special cable.,negation,1,1,van,aquire
4295,Jennifer didn't acquire a van |||  and it  ||| required a special cable.,negation,1,0,van,aquire
4296,Joseph acquired a van |||  and the van  ||| emitted lots of greenhouse gases.,negation,0,1,van,aquire
4296,Joseph didn't acquire a van |||  and the van  ||| emitted lots of greenhouse gases.,negation,0,0,van,aquire
4297,Joseph acquired a van |||  and it  ||| emitted lots of greenhouse gases.,negation,1,1,van,aquire
4297,Joseph didn't acquire a van |||  and it  ||| emitted lots of greenhouse gases.,negation,1,0,van,aquire
4298,Linda acquired a van |||  and the van  ||| made squeaky noises.,negation,0,1,van,aquire
4298,Linda didn't acquire a van |||  and the van  ||| made squeaky noises.,negation,0,0,van,aquire
4299,Linda acquired a van |||  and it  ||| made squeaky noises.,negation,1,1,van,aquire
4299,Linda didn't acquire a van |||  and it  ||| made squeaky noises.,negation,1,0,van,aquire
4300,Barbara destroyed a van |||  and the van  ||| was blue.,negation,0,1,van,destroy
4300,Barbara didn't destroy a van |||  and the van  ||| was blue.,negation,0,0,van,destroy
4301,Barbara destroyed a van |||  and it  ||| was blue.,negation,1,1,van,destroy
4301,Barbara didn't destroy a van |||  and it  ||| was blue.,negation,1,0,van,destroy
4302,Barbara destroyed a van |||  and the van  ||| was fast.,negation,0,1,van,destroy
4302,Barbara didn't destroy a van |||  and the van  ||| was fast.,negation,0,0,van,destroy
4303,Barbara destroyed a van |||  and it  ||| was fast.,negation,1,1,van,destroy
4303,Barbara didn't destroy a van |||  and it  ||| was fast.,negation,1,0,van,destroy
4304,Bill destroyed a van |||  and the van  ||| was slow.,negation,0,1,van,destroy
4304,Bill didn't destroy a van |||  and the van  ||| was slow.,negation,0,0,van,destroy
4305,Bill destroyed a van |||  and it  ||| was slow.,negation,1,1,van,destroy
4305,Bill didn't destroy a van |||  and it  ||| was slow.,negation,1,0,van,destroy
4306,Jessica destroyed a van |||  and the van  ||| was eco-friendly.,negation,0,1,van,destroy
4306,Jessica didn't destroy a van |||  and the van  ||| was eco-friendly.,negation,0,0,van,destroy
4307,Jessica destroyed a van |||  and it  ||| was eco-friendly.,negation,1,1,van,destroy
4307,Jessica didn't destroy a van |||  and it  ||| was eco-friendly.,negation,1,0,van,destroy
4308,Joseph destroyed a van |||  and the van  ||| was expensive.,negation,0,1,van,destroy
4308,Joseph didn't destroy a van |||  and the van  ||| was expensive.,negation,0,0,van,destroy
4309,Joseph destroyed a van |||  and it  ||| was expensive.,negation,1,1,van,destroy
4309,Joseph didn't destroy a van |||  and it  ||| was expensive.,negation,1,0,van,destroy
4310,Bill destroyed a van |||  and the van  ||| had a flat tire.,negation,0,1,van,destroy
4310,Bill didn't destroy a van |||  and the van  ||| had a flat tire.,negation,0,0,van,destroy
4311,Bill destroyed a van |||  and it  ||| had a flat tire.,negation,1,1,van,destroy
4311,Bill didn't destroy a van |||  and it  ||| had a flat tire.,negation,1,0,van,destroy
4312,Mary destroyed a van |||  and the van  ||| could seat multiple people.,negation,0,1,van,destroy
4312,Mary didn't destroy a van |||  and the van  ||| could seat multiple people.,negation,0,0,van,destroy
4313,Mary destroyed a van |||  and it  ||| could seat multiple people.,negation,1,1,van,destroy
4313,Mary didn't destroy a van |||  and it  ||| could seat multiple people.,negation,1,0,van,destroy
4314,Karen destroyed a van |||  and the van  ||| required a special cable.,negation,0,1,van,destroy
4314,Karen didn't destroy a van |||  and the van  ||| required a special cable.,negation,0,0,van,destroy
4315,Karen destroyed a van |||  and it  ||| required a special cable.,negation,1,1,van,destroy
4315,Karen didn't destroy a van |||  and it  ||| required a special cable.,negation,1,0,van,destroy
4316,Elizabeth destroyed a van |||  and the van  ||| emitted lots of greenhouse gases.,negation,0,1,van,destroy
4316,Elizabeth didn't destroy a van |||  and the van  ||| emitted lots of greenhouse gases.,negation,0,0,van,destroy
4317,Elizabeth destroyed a van |||  and it  ||| emitted lots of greenhouse gases.,negation,1,1,van,destroy
4317,Elizabeth didn't destroy a van |||  and it  ||| emitted lots of greenhouse gases.,negation,1,0,van,destroy
4318,Chris destroyed a van |||  and the van  ||| made squeaky noises.,negation,0,1,van,destroy
4318,Chris didn't destroy a van |||  and the van  ||| made squeaky noises.,negation,0,0,van,destroy
4319,Chris destroyed a van |||  and it  ||| made squeaky noises.,negation,1,1,van,destroy
4319,Chris didn't destroy a van |||  and it  ||| made squeaky noises.,negation,1,0,van,destroy
4320,Thomas stole a van |||  and the van  ||| was blue.,negation,0,1,van,steal
4320,Thomas didn't steal a van |||  and the van  ||| was blue.,negation,0,0,van,steal
4321,Thomas stole a van |||  and it  ||| was blue.,negation,1,1,van,steal
4321,Thomas didn't steal a van |||  and it  ||| was blue.,negation,1,0,van,steal
4322,Mary stole a van |||  and the van  ||| was fast.,negation,0,1,van,steal
4322,Mary didn't steal a van |||  and the van  ||| was fast.,negation,0,0,van,steal
4323,Mary stole a van |||  and it  ||| was fast.,negation,1,1,van,steal
4323,Mary didn't steal a van |||  and it  ||| was fast.,negation,1,0,van,steal
4324,Nancy stole a van |||  and the van  ||| was slow.,negation,0,1,van,steal
4324,Nancy didn't steal a van |||  and the van  ||| was slow.,negation,0,0,van,steal
4325,Nancy stole a van |||  and it  ||| was slow.,negation,1,1,van,steal
4325,Nancy didn't steal a van |||  and it  ||| was slow.,negation,1,0,van,steal
4326,Linda stole a van |||  and the van  ||| was eco-friendly.,negation,0,1,van,steal
4326,Linda didn't steal a van |||  and the van  ||| was eco-friendly.,negation,0,0,van,steal
4327,Linda stole a van |||  and it  ||| was eco-friendly.,negation,1,1,van,steal
4327,Linda didn't steal a van |||  and it  ||| was eco-friendly.,negation,1,0,van,steal
4328,Elizabeth stole a van |||  and the van  ||| was expensive.,negation,0,1,van,steal
4328,Elizabeth didn't steal a van |||  and the van  ||| was expensive.,negation,0,0,van,steal
4329,Elizabeth stole a van |||  and it  ||| was expensive.,negation,1,1,van,steal
4329,Elizabeth didn't steal a van |||  and it  ||| was expensive.,negation,1,0,van,steal
4330,Richard stole a van |||  and the van  ||| had a flat tire.,negation,0,1,van,steal
4330,Richard didn't steal a van |||  and the van  ||| had a flat tire.,negation,0,0,van,steal
4331,Richard stole a van |||  and it  ||| had a flat tire.,negation,1,1,van,steal
4331,Richard didn't steal a van |||  and it  ||| had a flat tire.,negation,1,0,van,steal
4332,Barbara stole a van |||  and the van  ||| could seat multiple people.,negation,0,1,van,steal
4332,Barbara didn't steal a van |||  and the van  ||| could seat multiple people.,negation,0,0,van,steal
4333,Barbara stole a van |||  and it  ||| could seat multiple people.,negation,1,1,van,steal
4333,Barbara didn't steal a van |||  and it  ||| could seat multiple people.,negation,1,0,van,steal
4334,Joseph stole a van |||  and the van  ||| required a special cable.,negation,0,1,van,steal
4334,Joseph didn't steal a van |||  and the van  ||| required a special cable.,negation,0,0,van,steal
4335,Joseph stole a van |||  and it  ||| required a special cable.,negation,1,1,van,steal
4335,Joseph didn't steal a van |||  and it  ||| required a special cable.,negation,1,0,van,steal
4336,John stole a van |||  and the van  ||| emitted lots of greenhouse gases.,negation,0,1,van,steal
4336,John didn't steal a van |||  and the van  ||| emitted lots of greenhouse gases.,negation,0,0,van,steal
4337,John stole a van |||  and it  ||| emitted lots of greenhouse gases.,negation,1,1,van,steal
4337,John didn't steal a van |||  and it  ||| emitted lots of greenhouse gases.,negation,1,0,van,steal
4338,Sarah stole a van |||  and the van  ||| made squeaky noises.,negation,0,1,van,steal
4338,Sarah didn't steal a van |||  and the van  ||| made squeaky noises.,negation,0,0,van,steal
4339,Sarah stole a van |||  and it  ||| made squeaky noises.,negation,1,1,van,steal
4339,Sarah didn't steal a van |||  and it  ||| made squeaky noises.,negation,1,0,van,steal
4340,Karen donated a van |||  and the van  ||| was blue.,negation,0,1,van,donate
4340,Karen didn't donate a van |||  and the van  ||| was blue.,negation,0,0,van,donate
4341,Karen donated a van |||  and it  ||| was blue.,negation,1,1,van,donate
4341,Karen didn't donate a van |||  and it  ||| was blue.,negation,1,0,van,donate
4342,Joseph donated a van |||  and the van  ||| was fast.,negation,0,1,van,donate
4342,Joseph didn't donate a van |||  and the van  ||| was fast.,negation,0,0,van,donate
4343,Joseph donated a van |||  and it  ||| was fast.,negation,1,1,van,donate
4343,Joseph didn't donate a van |||  and it  ||| was fast.,negation,1,0,van,donate
4344,Jennifer donated a van |||  and the van  ||| was slow.,negation,0,1,van,donate
4344,Jennifer didn't donate a van |||  and the van  ||| was slow.,negation,0,0,van,donate
4345,Jennifer donated a van |||  and it  ||| was slow.,negation,1,1,van,donate
4345,Jennifer didn't donate a van |||  and it  ||| was slow.,negation,1,0,van,donate
4346,Joseph donated a van |||  and the van  ||| was eco-friendly.,negation,0,1,van,donate
4346,Joseph didn't donate a van |||  and the van  ||| was eco-friendly.,negation,0,0,van,donate
4347,Joseph donated a van |||  and it  ||| was eco-friendly.,negation,1,1,van,donate
4347,Joseph didn't donate a van |||  and it  ||| was eco-friendly.,negation,1,0,van,donate
4348,Thomas donated a van |||  and the van  ||| was expensive.,negation,0,1,van,donate
4348,Thomas didn't donate a van |||  and the van  ||| was expensive.,negation,0,0,van,donate
4349,Thomas donated a van |||  and it  ||| was expensive.,negation,1,1,van,donate
4349,Thomas didn't donate a van |||  and it  ||| was expensive.,negation,1,0,van,donate
4350,David donated a van |||  and the van  ||| had a flat tire.,negation,0,1,van,donate
4350,David didn't donate a van |||  and the van  ||| had a flat tire.,negation,0,0,van,donate
4351,David donated a van |||  and it  ||| had a flat tire.,negation,1,1,van,donate
4351,David didn't donate a van |||  and it  ||| had a flat tire.,negation,1,0,van,donate
4352,Chris donated a van |||  and the van  ||| could seat multiple people.,negation,0,1,van,donate
4352,Chris didn't donate a van |||  and the van  ||| could seat multiple people.,negation,0,0,van,donate
4353,Chris donated a van |||  and it  ||| could seat multiple people.,negation,1,1,van,donate
4353,Chris didn't donate a van |||  and it  ||| could seat multiple people.,negation,1,0,van,donate
4354,Michael donated a van |||  and the van  ||| required a special cable.,negation,0,1,van,donate
4354,Michael didn't donate a van |||  and the van  ||| required a special cable.,negation,0,0,van,donate
4355,Michael donated a van |||  and it  ||| required a special cable.,negation,1,1,van,donate
4355,Michael didn't donate a van |||  and it  ||| required a special cable.,negation,1,0,van,donate
4356,Chris donated a van |||  and the van  ||| emitted lots of greenhouse gases.,negation,0,1,van,donate
4356,Chris didn't donate a van |||  and the van  ||| emitted lots of greenhouse gases.,negation,0,0,van,donate
4357,Chris donated a van |||  and it  ||| emitted lots of greenhouse gases.,negation,1,1,van,donate
4357,Chris didn't donate a van |||  and it  ||| emitted lots of greenhouse gases.,negation,1,0,van,donate
4358,Richard donated a van |||  and the van  ||| made squeaky noises.,negation,0,1,van,donate
4358,Richard didn't donate a van |||  and the van  ||| made squeaky noises.,negation,0,0,van,donate
4359,Richard donated a van |||  and it  ||| made squeaky noises.,negation,1,1,van,donate
