pair_id,sentence,type,pronoun,preferred,noun,ll
604,Richard owned a kangaroo and the kangaroo had a blind eye.,negation,0,1,kangaroo,25.727148
604,Richard didn't own a kangaroo and the kangaroo had a blind eye.,negation,0,0,kangaroo,25.739311
605,Richard owned a kangaroo and it had a blind eye.,negation,1,1,kangaroo,21.568933
605,Richard didn't own a kangaroo and it had a blind eye.,negation,1,0,kangaroo,21.550575
606,Elizabeth owned a kangaroo and the kangaroo had a shrill voice.,negation,0,1,kangaroo,30.963514
606,Elizabeth didn't own a kangaroo and the kangaroo had a shrill voice.,negation,0,0,kangaroo,30.403599
607,Elizabeth owned a kangaroo and it had a shrill voice.,negation,1,1,kangaroo,26.703316
607,Elizabeth didn't own a kangaroo and it had a shrill voice.,negation,1,0,kangaroo,25.760197
608,Chris owned a kangaroo and the kangaroo had a colorful back.,negation,0,1,kangaroo,29.4429
608,Chris didn't own a kangaroo and the kangaroo had a colorful back.,negation,0,0,kangaroo,29.479317
609,Chris owned a kangaroo and it had a colorful back.,negation,1,1,kangaroo,24.762302
609,Chris didn't own a kangaroo and it had a colorful back.,negation,1,0,kangaroo,24.81144
610,Nancy owned a kangaroo and the kangaroo enjoyed frolicking in the forest.,negation,0,1,kangaroo,34.052956
610,Nancy didn't own a kangaroo and the kangaroo enjoyed frolicking in the forest.,negation,0,0,kangaroo,33.885548
611,Nancy owned a kangaroo and it enjoyed frolicking in the forest.,negation,1,1,kangaroo,30.106888
611,Nancy didn't own a kangaroo and it enjoyed frolicking in the forest.,negation,1,0,kangaroo,30.443031
612,James owned a kangaroo and the kangaroo preferred fish over other food.,negation,0,1,kangaroo,36.703197
612,James didn't own a kangaroo and the kangaroo preferred fish over other food.,negation,0,0,kangaroo,35.99997
613,James owned a kangaroo and it preferred fish over other food.,negation,1,1,kangaroo,32.812027
613,James didn't own a kangaroo and it preferred fish over other food.,negation,1,0,kangaroo,32.005516
614,Bob owned a kangaroo and the kangaroo's name was Fido.,negation,0,1,kangaroo,25.377918
614,Bob didn't own a kangaroo and the kangaroo's name was Fido.,negation,0,0,kangaroo,25.44337
615,Bob owned a kangaroo and its name was Fido.,negation,1,1,kangaroo,22.363708
615,Bob didn't own a kangaroo and its name was Fido.,negation,1,0,kangaroo,22.427217
616,Barbara owned a kangaroo and the kangaroo liked to swim in lakes.,negation,0,1,kangaroo,31.019169
616,Barbara didn't own a kangaroo and the kangaroo liked to swim in lakes.,negation,0,0,kangaroo,30.2515
617,Barbara owned a kangaroo and it liked to swim in lakes.,negation,1,1,kangaroo,27.350092
617,Barbara didn't own a kangaroo and it liked to swim in lakes.,negation,1,0,kangaroo,26.879961
618,James owned a kangaroo and the kangaroo loved cheese.,negation,0,1,kangaroo,24.321465
618,James didn't own a kangaroo and the kangaroo loved cheese.,negation,0,0,kangaroo,24.660267
619,James owned a kangaroo and it loved cheese.,negation,1,1,kangaroo,20.572361
619,James didn't own a kangaroo and it loved cheese.,negation,1,0,kangaroo,22.199581
620,Nancy saw a kangaroo and the kangaroo had a long tail.,negation,0,1,kangaroo,20.209393
620,Nancy didn't see a kangaroo and the kangaroo had a long tail.,negation,0,0,kangaroo,20.074951
621,Nancy saw a kangaroo and it had a long tail.,negation,1,1,kangaroo,16.347998
621,Nancy didn't see a kangaroo and it had a long tail.,negation,1,0,kangaroo,15.692232
622,James saw a kangaroo and the kangaroo had a red collar.,negation,0,1,kangaroo,25.206331
622,James didn't see a kangaroo and the kangaroo had a red collar.,negation,0,0,kangaroo,25.11068
623,James saw a kangaroo and it had a red collar.,negation,1,1,kangaroo,21.073769
623,James didn't see a kangaroo and it had a red collar.,negation,1,0,kangaroo,20.780615
624,James saw a kangaroo and the kangaroo had a blind eye.,negation,0,1,kangaroo,23.65907
624,James didn't see a kangaroo and the kangaroo had a blind eye.,negation,0,0,kangaroo,24.337263
625,James saw a kangaroo and it had a blind eye.,negation,1,1,kangaroo,20.070816
625,James didn't see a kangaroo and it had a blind eye.,negation,1,0,kangaroo,20.598282
626,James saw a kangaroo and the kangaroo had a shrill voice.,negation,0,1,kangaroo,29.201897
626,James didn't see a kangaroo and the kangaroo had a shrill voice.,negation,0,0,kangaroo,29.12724
627,James saw a kangaroo and it had a shrill voice.,negation,1,1,kangaroo,25.75608
627,James didn't see a kangaroo and it had a shrill voice.,negation,1,0,kangaroo,25.383326
628,Bill saw a kangaroo and the kangaroo had a colorful back.,negation,0,1,kangaroo,29.56865
628,Bill didn't see a kangaroo and the kangaroo had a colorful back.,negation,0,0,kangaroo,29.209206
629,Bill saw a kangaroo and it had a colorful back.,negation,1,1,kangaroo,25.098255
629,Bill didn't see a kangaroo and it had a colorful back.,negation,1,0,kangaroo,24.284641
630,Mary saw a kangaroo and the kangaroo enjoyed frolicking in the forest.,negation,0,1,kangaroo,32.692425
630,Mary didn't see a kangaroo and the kangaroo enjoyed frolicking in the forest.,negation,0,0,kangaroo,32.29243
631,Mary saw a kangaroo and it enjoyed frolicking in the forest.,negation,1,1,kangaroo,30.295351
631,Mary didn't see a kangaroo and it enjoyed frolicking in the forest.,negation,1,0,kangaroo,30.02546
632,Richard saw a kangaroo and the kangaroo preferred fish over other food.,negation,0,1,kangaroo,35.592945
632,Richard didn't see a kangaroo and the kangaroo preferred fish over other food.,negation,0,0,kangaroo,34.156143
633,Richard saw a kangaroo and it preferred fish over other food.,negation,1,1,kangaroo,32.888874
633,Richard didn't see a kangaroo and it preferred fish over other food.,negation,1,0,kangaroo,30.971533
634,John saw a kangaroo and the kangaroo's name was Fido.,negation,0,1,kangaroo,25.45621
634,John didn't see a kangaroo and the kangaroo's name was Fido.,negation,0,0,kangaroo,25.616243
635,John saw a kangaroo and its name was Fido.,negation,1,1,kangaroo,22.860338
635,John didn't see a kangaroo and its name was Fido.,negation,1,0,kangaroo,22.497133
636,Jessica saw a kangaroo and the kangaroo liked to swim in lakes.,negation,0,1,kangaroo,32.104023
636,Jessica didn't see a kangaroo and the kangaroo liked to swim in lakes.,negation,0,0,kangaroo,30.711983
637,Jessica saw a kangaroo and it liked to swim in lakes.,negation,1,1,kangaroo,28.58513
637,Jessica didn't see a kangaroo and it liked to swim in lakes.,negation,1,0,kangaroo,27.97031
638,Richard saw a kangaroo and the kangaroo loved cheese.,negation,0,1,kangaroo,25.408762
638,Richard didn't see a kangaroo and the kangaroo loved cheese.,negation,0,0,kangaroo,24.536192
639,Richard saw a kangaroo and it loved cheese.,negation,1,1,kangaroo,22.747887
639,Richard didn't see a kangaroo and it loved cheese.,negation,1,0,kangaroo,22.793306
640,Linda kicked a kangaroo and the kangaroo had a long tail.,negation,0,1,kangaroo,21.622143
640,Linda didn't kick a kangaroo and the kangaroo had a long tail.,negation,0,0,kangaroo,22.431477
641,Linda kicked a kangaroo and it had a long tail.,negation,1,1,kangaroo,18.071218
641,Linda didn't kick a kangaroo and it had a long tail.,negation,1,0,kangaroo,17.260437
642,Nancy kicked a kangaroo and the kangaroo had a red collar.,negation,0,1,kangaroo,28.669952
642,Nancy didn't kick a kangaroo and the kangaroo had a red collar.,negation,0,0,kangaroo,28.826622
643,Nancy kicked a kangaroo and it had a red collar.,negation,1,1,kangaroo,25.212128
643,Nancy didn't kick a kangaroo and it had a red collar.,negation,1,0,kangaroo,23.485506
644,Bob kicked a kangaroo and the kangaroo had a blind eye.,negation,0,1,kangaroo,24.74559
644,Bob didn't kick a kangaroo and the kangaroo had a blind eye.,negation,0,0,kangaroo,26.616762
645,Bob kicked a kangaroo and it had a blind eye.,negation,1,1,kangaroo,21.968597
645,Bob didn't kick a kangaroo and it had a blind eye.,negation,1,0,kangaroo,22.298384
646,Thomas kicked a kangaroo and the kangaroo had a shrill voice.,negation,0,1,kangaroo,32.782845
646,Thomas didn't kick a kangaroo and the kangaroo had a shrill voice.,negation,0,0,kangaroo,32.974903
647,Thomas kicked a kangaroo and it had a shrill voice.,negation,1,1,kangaroo,29.627728
647,Thomas didn't kick a kangaroo and it had a shrill voice.,negation,1,0,kangaroo,27.770632
648,James kicked a kangaroo and the kangaroo had a colorful back.,negation,0,1,kangaroo,31.291746
648,James didn't kick a kangaroo and the kangaroo had a colorful back.,negation,0,0,kangaroo,31.500484
649,James kicked a kangaroo and it had a colorful back.,negation,1,1,kangaroo,27.80235
649,James didn't kick a kangaroo and it had a colorful back.,negation,1,0,kangaroo,26.154713
650,Susan kicked a kangaroo and the kangaroo enjoyed frolicking in the forest.,negation,0,1,kangaroo,35.32042
650,Susan didn't kick a kangaroo and the kangaroo enjoyed frolicking in the forest.,negation,0,0,kangaroo,35.19999
651,Susan kicked a kangaroo and it enjoyed frolicking in the forest.,negation,1,1,kangaroo,32.962017
651,Susan didn't kick a kangaroo and it enjoyed frolicking in the forest.,negation,1,0,kangaroo,31.488974
652,Joseph kicked a kangaroo and the kangaroo preferred fish over other food.,negation,0,1,kangaroo,37.440998
652,Joseph didn't kick a kangaroo and the kangaroo preferred fish over other food.,negation,0,0,kangaroo,36.900124
653,Joseph kicked a kangaroo and it preferred fish over other food.,negation,1,1,kangaroo,35.31828
653,Joseph didn't kick a kangaroo and it preferred fish over other food.,negation,1,0,kangaroo,33.197758
654,Barbara kicked a kangaroo and the kangaroo's name was Fido.,negation,0,1,kangaroo,29.078455
654,Barbara didn't kick a kangaroo and the kangaroo's name was Fido.,negation,0,0,kangaroo,28.775017
655,Barbara kicked a kangaroo and its name was Fido.,negation,1,1,kangaroo,26.517216
655,Barbara didn't kick a kangaroo and its name was Fido.,negation,1,0,kangaroo,26.169067
656,Joseph kicked a kangaroo and the kangaroo liked to swim in lakes.,negation,0,1,kangaroo,36.226875
656,Joseph didn't kick a kangaroo and the kangaroo liked to swim in lakes.,negation,0,0,kangaroo,33.83923
657,Joseph kicked a kangaroo and it liked to swim in lakes.,negation,1,1,kangaroo,32.183365
657,Joseph didn't kick a kangaroo and it liked to swim in lakes.,negation,1,0,kangaroo,29.33748
658,Karen kicked a kangaroo and the kangaroo loved cheese.,negation,0,1,kangaroo,28.217342
658,Karen didn't kick a kangaroo and the kangaroo loved cheese.,negation,0,0,kangaroo,26.390118
659,Karen kicked a kangaroo and it loved cheese.,negation,1,1,kangaroo,24.263344
659,Karen didn't kick a kangaroo and it loved cheese.,negation,1,0,kangaroo,22.451857
660,Michael brought a kangaroo and the kangaroo had a long tail.,negation,0,1,kangaroo,22.119625
660,Michael didn't bring a kangaroo and the kangaroo had a long tail.,negation,0,0,kangaroo,21.74609
661,Michael brought a kangaroo and it had a long tail.,negation,1,1,kangaroo,19.01082
661,Michael didn't bring a kangaroo and it had a long tail.,negation,1,0,kangaroo,17.159718
662,John brought a kangaroo and the kangaroo had a red collar.,negation,0,1,kangaroo,27.287466
662,John didn't bring a kangaroo and the kangaroo had a red collar.,negation,0,0,kangaroo,26.185198
663,John brought a kangaroo and it had a red collar.,negation,1,1,kangaroo,23.962368
663,John didn't bring a kangaroo and it had a red collar.,negation,1,0,kangaroo,21.619661
664,John brought a kangaroo and the kangaroo had a blind eye.,negation,0,1,kangaroo,25.237366
664,John didn't bring a kangaroo and the kangaroo had a blind eye.,negation,0,0,kangaroo,25.210335
665,John brought a kangaroo and it had a blind eye.,negation,1,1,kangaroo,22.820879
665,John didn't bring a kangaroo and it had a blind eye.,negation,1,0,kangaroo,21.624601
666,Jennifer brought a kangaroo and the kangaroo had a shrill voice.,negation,0,1,kangaroo,30.833101
666,Jennifer didn't bring a kangaroo and the kangaroo had a shrill voice.,negation,0,0,kangaroo,29.51093
667,Jennifer brought a kangaroo and it had a shrill voice.,negation,1,1,kangaroo,28.009003
667,Jennifer didn't bring a kangaroo and it had a shrill voice.,negation,1,0,kangaroo,25.371294
668,Susan brought a kangaroo and the kangaroo had a colorful back.,negation,0,1,kangaroo,29.92636
668,Susan didn't bring a kangaroo and the kangaroo had a colorful back.,negation,0,0,kangaroo,29.03844
669,Susan brought a kangaroo and it had a colorful back.,negation,1,1,kangaroo,26.902594
669,Susan didn't bring a kangaroo and it had a colorful back.,negation,1,0,kangaroo,24.580135
670,Karen brought a kangaroo and the kangaroo enjoyed frolicking in the forest.,negation,0,1,kangaroo,34.078384
670,Karen didn't bring a kangaroo and the kangaroo enjoyed frolicking in the forest.,negation,0,0,kangaroo,34.2897
671,Karen brought a kangaroo and it enjoyed frolicking in the forest.,negation,1,1,kangaroo,32.246887
671,Karen didn't bring a kangaroo and it enjoyed frolicking in the forest.,negation,1,0,kangaroo,31.277493
672,Bill brought a kangaroo and the kangaroo preferred fish over other food.,negation,0,1,kangaroo,37.91786
672,Bill didn't bring a kangaroo and the kangaroo preferred fish over other food.,negation,0,0,kangaroo,36.18436
673,Bill brought a kangaroo and it preferred fish over other food.,negation,1,1,kangaroo,33.98696
673,Bill didn't bring a kangaroo and it preferred fish over other food.,negation,1,0,kangaroo,31.873837
674,Bob brought a kangaroo and the kangaroo's name was Fido.,negation,0,1,kangaroo,26.71193
674,Bob didn't bring a kangaroo and the kangaroo's name was Fido.,negation,0,0,kangaroo,26.322575
675,Bob brought a kangaroo and its name was Fido.,negation,1,1,kangaroo,27.016155
675,Bob didn't bring a kangaroo and its name was Fido.,negation,1,0,kangaroo,24.101257
676,Barbara brought a kangaroo and the kangaroo liked to swim in lakes.,negation,0,1,kangaroo,34.45155
676,Barbara didn't bring a kangaroo and the kangaroo liked to swim in lakes.,negation,0,0,kangaroo,31.954247
