pair_id,sentence,type,pronoun,preferred,ll
3856,Nancy didn't get a caipirinha. The caipirinha came in a green bottle.,negation,0,0,27.937206
3857,Nancy got a caipirinha. It came in a green bottle.,negation,1,1,20.82255
3857,Nancy didn't get a caipirinha. It came in a green bottle.,negation,1,0,21.674006
3858,Barbara got a caipirinha. The caipirinha glowed in the dark.,negation,0,1,22.303087
3858,Barbara didn't get a caipirinha. The caipirinha glowed in the dark.,negation,0,0,24.445896
3859,Barbara got a caipirinha. It glowed in the dark.,negation,1,1,19.190264
3859,Barbara didn't get a caipirinha. It glowed in the dark.,negation,1,0,20.621763
3860,Linda bought a caipirinha. The caipirinha was bitter.,negation,0,1,17.744654
3860,Linda didn't buy a caipirinha. The caipirinha was bitter.,negation,0,0,18.655975
3861,Linda bought a caipirinha. It was bitter.,negation,1,1,13.96176
3861,Linda didn't buy a caipirinha. It was bitter.,negation,1,0,13.568981
3862,Nancy bought a caipirinha. The caipirinha was warm.,negation,0,1,18.187044
3862,Nancy didn't buy a caipirinha. The caipirinha was warm.,negation,0,0,20.533003
3863,Nancy bought a caipirinha. It was warm.,negation,1,1,13.671318
3863,Nancy didn't buy a caipirinha. It was warm.,negation,1,0,14.87034
3864,Karen bought a caipirinha. The caipirinha was cold.,negation,0,1,16.429747
3864,Karen didn't buy a caipirinha. The caipirinha was cold.,negation,0,0,17.703917
3865,Karen bought a caipirinha. It was cold.,negation,1,1,12.617877
3865,Karen didn't buy a caipirinha. It was cold.,negation,1,0,12.199043
3866,Sarah bought a caipirinha. The caipirinha was sweet.,negation,0,1,16.68391
3866,Sarah didn't buy a caipirinha. The caipirinha was sweet.,negation,0,0,17.679459
3867,Sarah bought a caipirinha. It was sweet.,negation,1,1,10.779291
3867,Sarah didn't buy a caipirinha. It was sweet.,negation,1,0,11.392927
3868,Jessica bought a caipirinha. The caipirinha was sour.,negation,0,1,20.854088
3868,Jessica didn't buy a caipirinha. The caipirinha was sour.,negation,0,0,21.469877
3869,Jessica bought a caipirinha. It was sour.,negation,1,1,16.026426
3869,Jessica didn't buy a caipirinha. It was sour.,negation,1,0,15.253509
3870,Susan bought a caipirinha. The caipirinha tasted strange.,negation,0,1,20.754738
3870,Susan didn't buy a caipirinha. The caipirinha tasted strange.,negation,0,0,20.96172
3871,Susan bought a caipirinha. It tasted strange.,negation,1,1,15.359163
3871,Susan didn't buy a caipirinha. It tasted strange.,negation,1,0,15.255875
3872,Jessica bought a caipirinha. The caipirinha had to be served in a tall glass.,negation,0,1,35.007523
3872,Jessica didn't buy a caipirinha. The caipirinha had to be served in a tall glass.,negation,0,0,35.167404
3873,Jessica bought a caipirinha. It had to be served in a tall glass.,negation,1,1,31.253176
3873,Jessica didn't buy a caipirinha. It had to be served in a tall glass.,negation,1,0,29.821228
3874,Bob bought a caipirinha. The caipirinha cost a lot of money.,negation,0,1,19.558691
3874,Bob didn't buy a caipirinha. The caipirinha cost a lot of money.,negation,0,0,20.282576
3875,Bob bought a caipirinha. It cost a lot of money.,negation,1,1,15.182653
3875,Bob didn't buy a caipirinha. It cost a lot of money.,negation,1,0,14.830958
3876,Bill bought a caipirinha. The caipirinha came in a green bottle.,negation,0,1,25.78746
3876,Bill didn't buy a caipirinha. The caipirinha came in a green bottle.,negation,0,0,27.290379
3877,Bill bought a caipirinha. It came in a green bottle.,negation,1,1,19.989098
3877,Bill didn't buy a caipirinha. It came in a green bottle.,negation,1,0,20.451773
3878,John bought a caipirinha. The caipirinha glowed in the dark.,negation,0,1,22.93182
3878,John didn't buy a caipirinha. The caipirinha glowed in the dark.,negation,0,0,24.366554
3879,John bought a caipirinha. It glowed in the dark.,negation,1,1,18.54366
3879,John didn't buy a caipirinha. It glowed in the dark.,negation,1,0,20.532183
3880,Susan made a caipirinha. The caipirinha was bitter.,negation,0,1,17.759203
3880,Susan didn't make a caipirinha. The caipirinha was bitter.,negation,0,0,19.705872
3881,Susan made a caipirinha. It was bitter.,negation,1,1,12.60121
3881,Susan didn't make a caipirinha. It was bitter.,negation,1,0,13.026532
3882,Joseph made a caipirinha. The caipirinha was warm.,negation,0,1,18.625679
3882,Joseph didn't make a caipirinha. The caipirinha was warm.,negation,0,0,21.383942
3883,Joseph made a caipirinha. It was warm.,negation,1,1,14.688532
3883,Joseph didn't make a caipirinha. It was warm.,negation,1,0,15.692668
3884,Linda made a caipirinha. The caipirinha was cold.,negation,0,1,16.779427
3884,Linda didn't make a caipirinha. The caipirinha was cold.,negation,0,0,17.957355
3885,Linda made a caipirinha. It was cold.,negation,1,1,11.761744
3885,Linda didn't make a caipirinha. It was cold.,negation,1,0,11.395189
3886,Chris made a caipirinha. The caipirinha was sweet.,negation,0,1,16.346073
3886,Chris didn't make a caipirinha. The caipirinha was sweet.,negation,0,0,18.005497
3887,Chris made a caipirinha. It was sweet.,negation,1,1,10.27825
3887,Chris didn't make a caipirinha. It was sweet.,negation,1,0,11.322181
3888,Bill made a caipirinha. The caipirinha was sour.,negation,0,1,21.098711
3888,Bill didn't make a caipirinha. The caipirinha was sour.,negation,0,0,21.666239
3889,Bill made a caipirinha. It was sour.,negation,1,1,15.332389
3889,Bill didn't make a caipirinha. It was sour.,negation,1,0,14.733398
3890,Bob made a caipirinha. The caipirinha tasted strange.,negation,0,1,19.848972
3890,Bob didn't make a caipirinha. The caipirinha tasted strange.,negation,0,0,21.184633
3891,Bob made a caipirinha. It tasted strange.,negation,1,1,14.96214
3891,Bob didn't make a caipirinha. It tasted strange.,negation,1,0,16.138376
3892,Karen made a caipirinha. The caipirinha had to be served in a tall glass.,negation,0,1,34.651394
3892,Karen didn't make a caipirinha. The caipirinha had to be served in a tall glass.,negation,0,0,36.049667
3893,Karen made a caipirinha. It had to be served in a tall glass.,negation,1,1,31.373293
3893,Karen didn't make a caipirinha. It had to be served in a tall glass.,negation,1,0,30.537788
3894,Thomas made a caipirinha. The caipirinha cost a lot of money.,negation,0,1,22.67083
3894,Thomas didn't make a caipirinha. The caipirinha cost a lot of money.,negation,0,0,23.663279
3895,Thomas made a caipirinha. It cost a lot of money.,negation,1,1,17.444262
3895,Thomas didn't make a caipirinha. It cost a lot of money.,negation,1,0,17.089998
3896,John made a caipirinha. The caipirinha came in a green bottle.,negation,0,1,27.800678
3896,John didn't make a caipirinha. The caipirinha came in a green bottle.,negation,0,0,28.301907
3897,John made a caipirinha. It came in a green bottle.,negation,1,1,21.940619
3897,John didn't make a caipirinha. It came in a green bottle.,negation,1,0,22.208359
3898,Jennifer made a caipirinha. The caipirinha glowed in the dark.,negation,0,1,23.876492
3898,Jennifer didn't make a caipirinha. The caipirinha glowed in the dark.,negation,0,0,25.816164
3899,Jennifer made a caipirinha. It glowed in the dark.,negation,1,1,19.437222
3899,Jennifer didn't make a caipirinha. It glowed in the dark.,negation,1,0,21.091059
3900,Susan had a caipirinha. The caipirinha was bitter.,negation,0,1,17.352964
3900,Susan didn't have a caipirinha. The caipirinha was bitter.,negation,0,0,20.002625
3901,Susan had a caipirinha. It was bitter.,negation,1,1,12.661156
3901,Susan didn't have a caipirinha. It was bitter.,negation,1,0,13.687827
3902,David had a caipirinha. The caipirinha was warm.,negation,0,1,17.379517
3902,David didn't have a caipirinha. The caipirinha was warm.,negation,0,0,20.82926
3903,David had a caipirinha. It was warm.,negation,1,1,12.526118
3903,David didn't have a caipirinha. It was warm.,negation,1,0,14.531834
3904,Bob had a caipirinha. The caipirinha was cold.,negation,0,1,15.563466
3904,Bob didn't have a caipirinha. The caipirinha was cold.,negation,0,0,18.029926
3905,Bob had a caipirinha. It was cold.,negation,1,1,11.239266
3905,Bob didn't have a caipirinha. It was cold.,negation,1,0,11.61283
3906,James had a caipirinha. The caipirinha was sweet.,negation,0,1,15.661522
3906,James didn't have a caipirinha. The caipirinha was sweet.,negation,0,0,18.64577
3907,James had a caipirinha. It was sweet.,negation,1,1,10.506332
3907,James didn't have a caipirinha. It was sweet.,negation,1,0,11.766115
3908,Linda had a caipirinha. The caipirinha was sour.,negation,0,1,18.961643
3908,Linda didn't have a caipirinha. The caipirinha was sour.,negation,0,0,21.393698
3909,Linda had a caipirinha. It was sour.,negation,1,1,15.078906
3909,Linda didn't have a caipirinha. It was sour.,negation,1,0,14.978009
3910,Joseph had a caipirinha. The caipirinha tasted strange.,negation,0,1,21.482258
3910,Joseph didn't have a caipirinha. The caipirinha tasted strange.,negation,0,0,23.047775
3911,Joseph had a caipirinha. It tasted strange.,negation,1,1,17.311392
3911,Joseph didn't have a caipirinha. It tasted strange.,negation,1,0,17.589529
3912,Barbara had a caipirinha. The caipirinha had to be served in a tall glass.,negation,0,1,33.675255
3912,Barbara didn't have a caipirinha. The caipirinha had to be served in a tall glass.,negation,0,0,35.265274
3913,Barbara had a caipirinha. It had to be served in a tall glass.,negation,1,1,30.28374
3913,Barbara didn't have a caipirinha. It had to be served in a tall glass.,negation,1,0,29.059761
3914,Linda had a caipirinha. The caipirinha cost a lot of money.,negation,0,1,20.592403
3914,Linda didn't have a caipirinha. The caipirinha cost a lot of money.,negation,0,0,21.83003
3915,Linda had a caipirinha. It cost a lot of money.,negation,1,1,16.983559
3915,Linda didn't have a caipirinha. It cost a lot of money.,negation,1,0,16.78417
3916,Joseph had a caipirinha. The caipirinha came in a green bottle.,negation,0,1,27.188602
3916,Joseph didn't have a caipirinha. The caipirinha came in a green bottle.,negation,0,0,28.922112
3917,Joseph had a caipirinha. It came in a green bottle.,negation,1,1,22.101332
3917,Joseph didn't have a caipirinha. It came in a green bottle.,negation,1,0,22.779696
3918,Richard had a caipirinha. The caipirinha glowed in the dark.,negation,0,1,22.162369
3918,Richard didn't have a caipirinha. The caipirinha glowed in the dark.,negation,0,0,24.909473
3919,Richard had a caipirinha. It glowed in the dark.,negation,1,1,18.269712
3919,Richard didn't have a caipirinha. It glowed in the dark.,negation,1,0,20.29238
3920,Thomas slurped a caipirinha. The caipirinha was bitter.,negation,0,1,19.629534
3920,Thomas didn't slurped a caipirinha. The caipirinha was bitter.,negation,0,0,20.367504
3921,Thomas slurped a caipirinha. It was bitter.,negation,1,1,12.638373
3921,Thomas didn't slurped a caipirinha. It was bitter.,negation,1,0,12.879761
3922,Bill slurped a caipirinha. The caipirinha was warm.,negation,0,1,19.643192
3922,Bill didn't slurped a caipirinha. The caipirinha was warm.,negation,0,0,19.736246
3923,Bill slurped a caipirinha. It was warm.,negation,1,1,12.775154
3923,Bill didn't slurped a caipirinha. It was warm.,negation,1,0,11.850542
3924,Bob slurped a caipirinha. The caipirinha was cold.,negation,0,1,18.256285
3924,Bob didn't slurped a caipirinha. The caipirinha was cold.,negation,0,0,18.153212
3925,Bob slurped a caipirinha. It was cold.,negation,1,1,11.201415
3925,Bob didn't slurped a caipirinha. It was cold.,negation,1,0,10.647021
3926,Thomas slurped a caipirinha. The caipirinha was sweet.,negation,0,1,18.643192
3926,Thomas didn't slurped a caipirinha. The caipirinha was sweet.,negation,0,0,18.590553
3927,Thomas slurped a caipirinha. It was sweet.,negation,1,1,11.153755
3927,Thomas didn't slurped a caipirinha. It was sweet.,negation,1,0,10.678889
3928,Chris slurped a caipirinha. The caipirinha was sour.,negation,0,1,19.77804
3928,Chris didn't slurped a caipirinha. The caipirinha was sour.,negation,0,0,20.048134
3929,Chris slurped a caipirinha. It was sour.,negation,1,1,13.673397
3929,Chris didn't slurped a caipirinha. It was sour.,negation,1,0,13.031002
3930,Bill slurped a caipirinha. The caipirinha tasted strange.,negation,0,1,21.52931
3930,Bill didn't slurped a caipirinha. The caipirinha tasted strange.,negation,0,0,22.300362
3931,Bill slurped a caipirinha. It tasted strange.,negation,1,1,15.501939
3931,Bill didn't slurped a caipirinha. It tasted strange.,negation,1,0,15.764268
3932,Linda slurped a caipirinha. The caipirinha had to be served in a tall glass.,negation,0,1,36.11465
3932,Linda didn't slurped a caipirinha. The caipirinha had to be served in a tall glass.,negation,0,0,35.126976
3933,Linda slurped a caipirinha. It had to be served in a tall glass.,negation,1,1,30.56934
3933,Linda didn't slurped a caipirinha. It had to be served in a tall glass.,negation,1,0,29.531404
3934,Barbara slurped a caipirinha. The caipirinha cost a lot of money.,negation,0,1,24.375864
3934,Barbara didn't slurped a caipirinha. The caipirinha cost a lot of money.,negation,0,0,24.831152
3935,Barbara slurped a caipirinha. It cost a lot of money.,negation,1,1,18.640564
3935,Barbara didn't slurped a caipirinha. It cost a lot of money.,negation,1,0,18.986328
3936,Karen slurped a caipirinha. The caipirinha came in a green bottle.,negation,0,1,30.020351
3936,Karen didn't slurped a caipirinha. The caipirinha came in a green bottle.,negation,0,0,30.521542
3937,Karen slurped a caipirinha. It came in a green bottle.,negation,1,1,23.44694
3937,Karen didn't slurped a caipirinha. It came in a green bottle.,negation,1,0,24.136305
3938,Jessica slurped a caipirinha. The caipirinha glowed in the dark.,negation,0,1,24.12612
3938,Jessica didn't slurped a caipirinha. The caipirinha glowed in the dark.,negation,0,0,25.427599
3939,Jessica slurped a caipirinha. It glowed in the dark.,negation,1,1,19.789799
3939,Jessica didn't slurped a caipirinha. It glowed in the dark.,negation,1,0,21.187393
3940,Susan downed a caipirinha. The caipirinha was bitter.,negation,0,1,19.543333
3940,Susan didn't down a caipirinha. The caipirinha was bitter.,negation,0,0,20.041655
3941,Susan downed a caipirinha. It was bitter.,negation,1,1,12.904673
3941,Susan didn't down a caipirinha. It was bitter.,negation,1,0,12.661694
3942,Bill downed a caipirinha. The caipirinha was warm.,negation,0,1,19.99705
3942,Bill didn't down a caipirinha. The caipirinha was warm.,negation,0,0,20.440504
3943,Bill downed a caipirinha. It was warm.,negation,1,1,13.21243
3943,Bill didn't down a caipirinha. It was warm.,negation,1,0,12.456173
3944,Richard downed a caipirinha. The caipirinha was cold.,negation,0,1,18.475037
3944,Richard didn't down a caipirinha. The caipirinha was cold.,negation,0,0,18.364643
